DOMAIN,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
2,166,12,12,0,0,1,1,0,0,3,3,0,36.032,9,1,38.85,38.85,LEGIT
2,601,11,11,0,0,1,0,0,0,1,4,0,4.48,6,0,0,0,LEGIT
2,672,20,20,0,0,0,1,1,0,1,3,0,10.664,10,0,38.85,38.85,LEGIT
2,362,17,17,0,0,1,1,1,0,1,3,0,15.984,9,9,12.95,12.95,LEGIT
2,398,15,15,0,0,1,0,1,0,1,3,0,28.776,6,0,31.08,31.08,LEGIT
2,308,17,17,0,0,1,0,0,0,1,0,1,35.968,6,0,38.85,38.85,LEGIT
2,356,20,20,0,0,1,0,0,0,1,3,0,47.232,9,0,12.95,12.95,LEGIT
2,667,7,7,0,0,1,1,1,0,1,3,1,-17.776,9,9,12.95,12.95,LEGIT
2,308,17,17,0,0,1,0,0,0,1,3,1,-1.576,6,0,38.85,38.85,LEGIT
2,166,23,23,0,0,1,1,1,0,1,2,1,25.16,8,2,12.95,12.95,LEGIT
2,308,14,15,0,0,0,1,1,0,1,3,1,19.912,22,4,38.85,38.85,LEGIT
2,685,17,17,0,0,0,1,1,0,1,0,0,-32.024,9,4,49.95,49.95,LEGIT
2,685,11,11,0,0,0,1,1,0,1,3,0,-15.096,21,0,49.95,49.95,LEGIT
2,432,23,23,0,0,0,1,1,0,1,3,0,51.84,22,3,12.95,12.95,LEGIT
2,649,13,13,0,0,0,1,0,0,1,2,1,23.144,9,0,38.85,38.85,LEGIT
2,648,13,13,0,0,1,0,0,0,1,2,0,-6.44,7,0,12.95,12.95,LEGIT
2,614,15,15,0,0,1,1,1,0,1,2,0,18.504,19,0,38.85,38.85,LEGIT
2,672,3,3,1,0,1,1,1,0,1,2,0,55.296,19,4,12.95,12.95,LEGIT
2,113,14,14,1,0,1,1,1,0,1,3,1,-14.04,12,0,25.9,25.9,LEGIT
2,685,0,0,0,0,1,0,0,0,3,3,1,1.496,7,0,38.85,38.85,LEGIT
2,398,21,21,1,0,1,0,0,0,2,2,0,3.656,9,0,10.36,10.36,LEGIT
2,428,9,9,0,0,1,1,1,0,1,0,0,9.392,15,4,12.95,12.95,LEGIT
2,117,11,11,0,0,1,0,0,0,1,3,0,4.16,25,0,10.36,10.36,LEGIT
2,386,19,19,0,0,1,0,0,0,1,3,0,31.208,9,0,38.85,38.85,FRAUD
2,688,15,15,0,0,1,1,0,0,1,3,0,16.624,11,4,31.08,31.08,LEGIT
2,672,13,13,0,0,0,1,0,0,1,2,1,-45.592,7,0,38.85,38.85,LEGIT
2,428,8,8,0,0,0,0,1,0,1,3,1,-41.16,22,0,38.85,38.85,LEGIT
2,614,7,7,0,0,1,0,0,0,1,3,0,30.12,8,2,38.85,38.85,LEGIT
2,166,17,17,0,0,0,1,0,0,1,3,0,5.728,21,1,12.95,12.95,LEGIT
2,102,14,14,1,0,1,1,1,0,1,3,1,-14.04,12,0,12.95,12.95,LEGIT
2,685,20,20,0,0,0,1,0,0,1,2,0,-79.92,16,3,12.95,12.95,LEGIT
2,649,19,19,0,0,0,1,0,0,1,2,1,14.992,22,0,12.95,12.95,LEGIT
2,602,10,10,0,0,0,0,1,0,1,3,1,16.456,8,2,38.85,38.85,LEGIT
2,398,11,11,0,0,1,1,0,0,1,3,1,2.832,19,2,12.95,12.95,LEGIT
2,685,10,10,0,0,1,1,1,0,1,3,0,-23.12,28,0,12.95,12.95,LEGIT
2,683,11,11,0,0,0,0,0,0,1,2,0,12.544,24,0,12.95,12.95,LEGIT
2,124,0,0,0,0,1,1,0,0,1,0,0,-2.168,8,0,12.95,12.95,LEGIT
2,601,15,15,0,0,1,1,1,0,2,2,1,4.304,21,0,38.85,38.85,LEGIT
2,369,11,11,0,0,1,1,0,0,2,1,1,17.6,9,0,25.9,25.9,LEGIT
2,614,18,19,0,0,1,1,1,0,2,4,0,16.768,9,5,31.08,31.08,LEGIT
2,355,14,14,0,0,1,0,0,0,3,2,1,8.008,8,0,38.85,38.85,LEGIT
2,672,12,12,0,0,1,1,1,0,1,0,1,-14.112,7,0,38.85,38.85,LEGIT
2,614,17,17,0,0,1,0,0,0,1,3,1,-1.064,22,0,12.95,12.95,LEGIT
2,688,11,11,0,0,1,1,0,0,1,3,0,16.624,11,4,38.85,38.85,LEGIT
2,398,4,4,0,0,1,0,1,0,1,3,0,47.976,7,4,31.08,31.08,LEGIT
2,308,9,9,0,0,1,0,0,0,1,3,0,-64.104,16,2,12.95,12.95,LEGIT
2,109,13,13,0,0,1,0,0,0,1,0,0,-45.632,9,0,10.36,10.36,LEGIT
2,683,11,11,0,0,0,0,0,0,1,2,0,12.544,24,0,12.95,12.95,LEGIT
2,128,12,12,0,0,1,1,0,0,1,3,0,29.776,26,1,12.95,12.95,LEGIT
2,128,9,9,0,0,1,1,0,0,1,3,1,-1.512,24,4,12.95,12.95,LEGIT
2,362,0,0,0,0,1,1,0,0,1,2,0,23.336,6,0,12.95,12.95,LEGIT
2,650,21,21,0,0,1,0,1,0,2,2,0,33.752,8,0,38.85,38.85,LEGIT
2,166,7,7,0,0,1,0,0,0,3,2,0,-19.904,9,1,38.85,38.85,LEGIT
2,672,20,20,0,0,0,0,0,0,1,3,0,30.448,22,4,49.95,49.95,LEGIT
2,685,15,15,0,0,1,1,1,0,1,3,0,-28.624,6,0,38.85,38.85,LEGIT
2,369,15,15,0,0,0,0,0,0,1,3,1,14.832,20,0,12.95,12.95,LEGIT
2,166,15,15,0,0,1,0,0,0,2,3,0,10.92,7,0,12.95,12.95,LEGIT
2,308,19,19,0,0,1,0,1,0,1,2,0,19.472,19,0,12.95,12.95,LEGIT
2,369,15,15,0,0,1,1,1,0,3,3,0,18.264,9,3,38.85,38.85,FRAUD
2,685,11,11,0,0,0,0,0,0,1,3,0,40.712,11,0,38.85,38.85,LEGIT
2,355,11,11,0,0,0,0,0,0,1,4,1,2.728,25,0,0,0,LEGIT
2,127,8,8,0,0,1,0,0,0,1,1,1,4.128,10,0,38.85,38.85,LEGIT
2,614,6,6,0,0,1,1,0,0,2,2,1,25.584,7,2,10.36,10.36,LEGIT
2,120,19,19,0,0,1,0,0,0,4,2,0,-153.328,6,0,25.9,25.9,LEGIT
2,118,22,22,0,0,0,1,1,0,1,3,0,-42.432,7,0,49.95,49.95,LEGIT
2,680,14,14,0,0,0,1,1,0,2,2,0,9.256,23,0,39.96,39.96,LEGIT
2,308,18,18,0,0,1,1,0,0,1,2,1,-25.616,17,0,38.85,38.85,LEGIT
2,688,13,13,0,0,1,1,0,0,1,2,0,16.624,11,4,12.95,12.95,LEGIT
2,398,7,7,0,0,1,1,1,0,1,3,0,-5.272,6,1,11.01,11.01,LEGIT
2,614,11,11,0,0,1,1,1,0,1,3,0,5.24,14,1,10.36,10.36,LEGIT
2,356,0,0,1,0,0,0,0,0,1,3,0,41.176,25,4,12.95,12.95,LEGIT
2,453,10,10,0,0,1,0,0,0,1,3,0,15.824,10,0,38.85,38.85,LEGIT
2,648,15,15,0,0,0,1,0,0,2,2,1,27.272,8,4,49.95,49.95,LEGIT
2,398,17,17,0,0,0,1,0,0,1,0,0,15.328,21,0,38.85,38.85,LEGIT
2,108,13,13,0,0,1,0,0,0,1,3,0,4.16,25,0,39.96,39.96,LEGIT
2,308,13,13,0,0,1,1,1,0,1,0,1,18.272,12,0,10.36,10.36,LEGIT
2,166,15,15,0,0,1,1,0,0,1,2,0,-32.032,6,0,25.9,25.9,LEGIT
2,355,14,14,0,0,1,1,1,0,1,3,1,11.208,18,0,31.08,31.08,LEGIT
2,128,15,15,0,0,0,1,1,0,1,3,1,25.304,22,1,38.85,38.85,LEGIT
2,600,17,17,0,0,1,0,0,0,2,3,0,-24.864,6,0,38.85,38.85,LEGIT
2,685,18,18,1,0,1,1,1,0,2,2,0,-35.128,7,0,11.01,11.01,LEGIT
2,672,0,0,0,0,1,1,0,0,1,3,1,19.6,6,0,38.85,38.85,LEGIT
2,450,3,3,0,0,1,0,0,0,1,3,0,23.272,21,0,12.95,12.95,LEGIT
2,104,20,20,1,0,1,1,1,0,1,3,1,-14.04,12,0,12.95,12.95,LEGIT
2,369,13,13,0,0,1,1,1,0,1,2,0,16.912,8,0,10.36,10.36,LEGIT
2,649,13,13,0,0,0,1,1,0,1,3,0,11.984,25,0,12.95,12.95,FRAUD
2,672,3,3,0,0,0,0,0,0,1,3,0,37.952,19,1,12.95,12.95,LEGIT
2,356,13,13,0,0,1,0,0,0,1,3,0,2.416,22,0,12.95,12.95,LEGIT
2,432,9,9,0,0,1,1,1,0,1,3,0,10.536,11,0,10.36,10.36,LEGIT
2,369,18,18,0,0,1,0,0,0,1,3,0,-37.704,8,2,11.01,11.01,LEGIT
2,115,16,16,0,0,1,1,0,0,2,0,1,13.872,6,0,25.9,25.9,LEGIT
2,369,15,15,0,0,0,1,0,0,1,0,1,-2.6,23,0,38.85,38.85,LEGIT
2,672,6,6,0,0,0,1,0,0,1,3,1,11.728,19,0,38.85,38.85,LEGIT
2,602,11,11,0,0,1,1,1,0,2,3,1,12.28,9,0,38.85,38.85,LEGIT
2,428,12,12,1,0,0,1,1,0,1,2,0,-21.416,20,2,38.85,38.85,LEGIT
2,166,12,12,0,0,1,1,0,0,3,3,0,-9.632,10,0,10.36,10.36,LEGIT
2,432,16,16,0,0,0,1,0,0,4,2,1,16.384,8,2,38.85,38.85,LEGIT
2,369,20,20,0,0,0,1,1,0,1,2,0,-1.16,18,0,38.85,38.85,LEGIT
2,166,14,14,0,0,1,0,0,0,1,3,1,41.488,9,0,12.95,12.95,FRAUD
2,685,12,12,1,0,1,1,1,0,1,3,1,29.6,11,0,12.95,12.95,LEGIT
2,428,11,11,0,0,0,1,1,0,1,3,1,24.632,7,0,38.85,38.85,LEGIT
2,110,13,13,0,0,0,1,1,0,1,3,1,34.576,21,0,38.85,38.85,LEGIT
2,398,8,8,0,0,1,1,0,0,1,3,0,30.76,7,0,12.95,12.95,LEGIT
2,685,14,14,0,0,0,0,0,0,1,3,0,-43.232,19,2,12.95,12.95,LEGIT
2,166,13,13,1,0,1,0,0,0,1,3,1,22.76,24,0,38.85,38.85,LEGIT
2,166,8,8,0,0,0,1,1,0,3,3,1,-48.552,11,4,12.95,12.95,LEGIT
2,453,20,20,0,0,0,1,0,0,1,3,0,-43.368,21,0,25.9,25.9,LEGIT
2,614,19,19,0,0,0,1,0,0,1,3,0,-46.504,23,4,12.95,12.95,LEGIT
2,355,13,13,0,0,1,0,1,0,3,3,0,-9.192,8,0,38.85,38.85,LEGIT
2,452,16,16,0,0,1,1,1,0,1,0,0,-70.136,21,0,38.85,38.85,LEGIT
2,601,18,18,0,0,0,0,0,0,2,3,1,17.312,21,2,38.85,38.85,LEGIT
2,672,13,13,0,0,0,1,0,0,1,3,1,2.696,10,0,49.95,49.95,LEGIT
2,428,15,15,0,0,1,1,1,0,2,3,1,-10.856,9,0,25.9,25.9,LEGIT
2,398,13,13,0,0,1,1,0,0,1,3,1,29.248,10,0,12.95,12.95,LEGIT
2,648,12,12,0,0,1,0,0,0,2,4,0,-20.56,9,0,0,0,LEGIT
2,308,18,18,0,0,1,0,1,0,2,3,0,47.112,7,0,38.85,38.85,LEGIT
2,614,15,15,0,0,0,1,1,0,1,3,0,21.68,20,0,25.9,25.9,LEGIT
2,614,23,23,0,0,1,0,0,0,1,3,0,20.464,8,0,11.01,11.01,LEGIT
2,600,22,22,0,0,0,0,0,0,1,3,0,2.928,20,0,38.85,38.85,LEGIT
2,398,19,20,0,0,1,0,0,0,2,4,0,27.52,9,0,38.85,38.85,LEGIT
2,614,12,12,0,0,1,0,0,0,2,2,0,21.136,10,2,10.36,10.36,LEGIT
2,128,18,18,0,0,0,0,0,0,1,3,0,21.456,24,0,11.01,11.01,LEGIT
2,355,23,23,0,0,1,0,0,0,1,3,0,47.232,9,0,12.95,12.95,LEGIT
2,128,16,16,0,0,0,0,0,0,1,3,1,23.376,23,0,14.95,14.95,LEGIT
2,667,6,6,0,0,1,1,1,0,1,3,1,-17.776,9,9,12.95,12.95,LEGIT
2,420,21,21,0,0,1,1,1,0,1,2,1,-26.28,8,0,38.85,38.85,LEGIT
2,101,10,10,0,0,0,0,0,0,1,3,1,-36.808,28,0,38.85,38.85,FRAUD
2,685,14,14,0,0,0,1,0,0,1,2,1,-15.28,23,0,12.95,12.95,LEGIT
2,453,12,12,0,0,0,1,1,1,1,4,0,8.208,8,0,59.95,59.95,LEGIT
2,102,19,19,0,0,0,0,0,0,2,3,1,24.576,16,1,38.85,38.85,LEGIT
2,356,12,12,0,0,1,1,0,0,1,3,0,36.272,12,0,12.95,12.95,LEGIT
2,688,11,11,0,0,1,1,0,0,1,3,0,16.624,11,4,10.36,10.36,LEGIT
2,672,12,12,1,0,0,0,1,0,1,2,0,48.6,6,0,31.08,31.08,LEGIT
2,127,22,22,0,0,0,0,0,0,1,3,0,30.696,8,0,38.85,38.85,LEGIT
2,122,8,8,0,0,0,1,0,0,1,3,1,-21.896,21,0,38.85,38.85,LEGIT
2,648,20,20,0,0,0,0,0,0,1,3,1,45.896,19,4,10.36,10.36,LEGIT
2,649,8,8,0,0,0,0,0,0,1,3,0,-14.672,20,2,38.85,38.85,LEGIT
2,614,21,21,0,0,0,1,0,0,1,3,1,-59.624,16,0,12.95,12.95,LEGIT
2,398,13,13,0,0,1,0,0,0,2,3,0,-63.376,20,0,10.36,10.36,LEGIT
2,614,20,20,0,0,1,0,0,0,2,2,1,46.696,6,4,49.95,49.95,LEGIT
2,648,6,6,0,0,1,0,0,0,2,3,0,-20.56,9,0,38.85,38.85,LEGIT
2,648,11,11,0,0,0,1,1,0,1,3,1,-36.816,24,0,38.85,38.85,LEGIT
2,432,15,15,0,0,1,1,0,0,1,3,1,19.68,8,0,11.01,11.01,LEGIT
2,452,21,21,0,0,1,0,1,0,2,2,0,34.04,11,0,12.95,12.95,LEGIT
2,127,8,8,0,0,1,1,1,0,1,2,0,15.176,10,4,11.01,11.01,LEGIT
2,362,9,9,0,0,0,1,0,0,1,3,0,-16.08,20,1,38.85,38.85,LEGIT
2,362,8,8,0,0,0,0,0,0,1,2,0,39.312,21,4,49.95,49.95,LEGIT
2,630,18,18,0,0,1,1,0,1,1,3,0,3.24,7,0,38.85,38.85,LEGIT
2,166,22,22,1,0,1,0,0,0,1,3,1,39.464,7,4,49.95,49.95,FRAUD
2,106,16,16,0,0,0,1,1,0,1,0,0,-50.36,8,0,38.85,38.85,LEGIT
2,685,8,8,0,0,1,1,0,0,2,2,1,39.624,8,0,10.36,10.36,LEGIT
2,630,15,15,1,0,0,0,0,0,1,3,1,-45.472,10,0,38.85,38.85,LEGIT
2,308,22,22,0,0,1,1,1,0,1,3,0,-38.232,21,3,11.01,11.01,LEGIT
2,166,11,11,1,0,1,0,0,0,1,3,1,22.76,24,0,12.95,12.95,LEGIT
2,685,12,12,0,0,0,0,0,0,2,3,1,-77.488,6,0,12.95,12.95,LEGIT
2,398,9,9,0,0,0,0,0,0,2,3,1,4.32,8,1,12.95,12.95,LEGIT
2,123,16,16,0,0,0,1,1,0,1,3,1,-22.032,26,0,12.95,12.95,LEGIT
2,602,22,22,0,0,1,1,0,0,1,3,1,18.456,17,0,31.08,31.08,LEGIT
2,166,15,15,0,0,1,1,0,0,2,3,1,21.184,7,0,10.36,10.36,LEGIT
2,428,13,13,0,0,1,1,1,0,1,2,0,-16.328,8,2,11.01,11.01,LEGIT
2,428,16,16,0,0,0,1,1,0,1,3,1,-37.016,18,0,12.95,12.95,LEGIT
2,614,15,15,0,0,0,1,1,0,1,3,1,22.672,14,0,38.85,38.85,LEGIT
2,614,11,11,0,0,1,0,1,0,1,0,1,18.856,9,9,12.95,12.95,LEGIT
2,614,22,22,0,0,1,1,1,0,1,2,0,5.24,14,1,20.72,20.72,LEGIT
2,648,17,17,0,0,1,0,0,0,1,3,1,-9.328,6,0,12.95,12.95,LEGIT
2,369,17,16,0,0,0,1,0,0,1,2,1,-6.2,28,0,49.95,49.95,LEGIT
2,110,12,12,0,0,0,0,0,0,1,2,0,9.136,8,1,38.85,38.85,LEGIT
2,680,15,15,0,0,1,1,1,0,2,1,1,12.016,8,0,10.36,10.36,LEGIT
2,308,15,15,0,0,1,0,0,0,1,3,1,-22.704,6,0,38.85,38.85,LEGIT
2,116,17,17,0,0,0,1,1,0,1,3,0,-7.552,21,0,38.85,38.85,LEGIT
2,369,12,12,0,0,1,1,1,0,1,3,0,24.832,23,0,12.95,12.95,LEGIT
2,650,17,17,0,0,0,0,0,0,1,3,1,13.968,27,1,39.96,39.96,FRAUD
2,672,2,2,0,0,0,0,0,0,1,3,1,13.16,20,0,38.85,38.85,LEGIT
2,685,23,23,0,0,1,0,0,0,1,3,0,18.56,6,0,38.85,38.85,LEGIT
2,308,2,2,0,0,0,0,0,0,1,2,0,47.408,20,0,12.95,12.95,LEGIT
2,428,17,17,0,0,1,1,1,0,2,2,0,15.752,6,1,49.95,49.95,LEGIT
2,308,11,11,0,0,0,0,1,0,1,3,0,38.28,9,0,12.95,12.95,LEGIT
2,390,13,13,0,0,1,1,0,0,1,3,0,0.472,6,3,38.85,38.85,LEGIT
2,452,14,14,0,0,0,0,0,1,1,4,0,-36.104,9,9,24.95,24.95,LEGIT
2,398,19,19,0,0,0,0,0,0,1,2,0,-20.36,21,0,38.85,38.85,LEGIT
2,398,15,15,0,0,0,1,1,0,1,2,0,10.344,26,0,38.85,38.85,LEGIT
2,118,16,16,0,0,0,1,0,0,1,3,0,-49.056,23,0,12.95,12.95,LEGIT
2,428,19,19,0,0,1,0,0,0,2,3,0,-69.256,9,9,12.95,12.95,LEGIT
2,655,16,16,0,0,0,1,1,0,1,2,1,-64.24,17,0,38.85,38.85,LEGIT
2,683,13,13,1,0,1,0,0,0,1,3,0,38.776,6,3,39.96,39.96,LEGIT
2,648,19,19,0,0,0,1,1,0,2,3,0,-10.856,10,0,38.85,38.85,LEGIT
2,428,16,16,0,0,1,1,1,0,1,2,0,-16.328,8,2,49.95,49.95,LEGIT
2,685,12,12,0,0,0,1,1,0,2,2,1,-8.624,19,0,38.85,38.85,LEGIT
2,680,8,8,0,0,1,1,1,0,1,3,0,25.872,19,0,38.85,38.85,LEGIT
2,650,15,15,1,0,0,0,0,0,1,3,1,21.72,25,1,38.85,38.85,LEGIT
2,356,14,14,0,0,0,0,0,0,1,3,0,-3.248,9,0,38.85,38.85,LEGIT
2,355,12,12,1,0,0,0,0,0,1,2,1,47.36,19,0,12.95,12.95,LEGIT
2,675,12,12,0,0,0,0,0,0,1,1,1,-56.664,27,0,12.95,12.95,LEGIT
2,650,12,12,0,0,1,1,0,0,1,3,0,14.48,8,0,12.95,12.95,LEGIT
2,398,22,22,0,0,0,1,1,0,1,2,1,21.136,19,4,49.95,49.95,LEGIT
2,614,18,18,0,0,0,0,0,0,1,3,1,-12.808,7,0,10.36,10.36,FRAUD
2,601,12,12,0,0,1,0,0,0,2,3,1,7.8,13,0,12.95,12.95,LEGIT
2,614,16,16,0,0,1,0,0,0,2,3,1,-40.088,12,4,38.85,38.85,LEGIT
2,369,16,16,0,0,1,1,1,0,1,2,0,16.912,8,0,31.08,31.08,LEGIT
2,649,21,21,0,0,1,0,0,0,1,2,0,2.2,8,0,25.9,25.9,LEGIT
2,398,18,18,0,0,1,0,0,0,1,3,0,-4.384,8,2,38.85,38.85,LEGIT
2,685,9,9,0,0,1,0,0,0,2,2,1,-73.88,9,3,12.95,12.95,LEGIT
2,428,13,13,0,0,0,0,0,0,1,0,0,-48.92,8,3,12.95,12.95,LEGIT
2,127,14,13,0,0,0,0,0,0,1,3,0,-19.752,18,0,49.95,49.95,LEGIT
2,398,12,12,0,0,1,0,0,0,2,3,0,-63.376,20,0,10.36,10.36,LEGIT
2,648,19,19,0,0,1,0,0,0,1,3,1,-9.328,6,0,25.9,25.9,LEGIT
2,601,14,14,0,0,1,1,1,0,2,2,1,4.304,21,0,12.95,12.95,LEGIT
2,398,20,20,0,0,0,0,0,0,1,3,0,-91.312,12,0,12.95,12.95,LEGIT
2,308,21,21,0,0,0,0,0,0,2,2,0,35.464,10,3,38.85,38.85,LEGIT
2,117,12,12,0,0,0,0,0,0,1,2,0,13.256,9,0,12.95,12.95,LEGIT
2,108,14,14,0,0,1,1,1,0,2,3,0,25.656,8,5,12.95,12.95,LEGIT
2,369,19,19,1,0,1,1,0,0,1,3,0,-19.056,7,0,12.95,12.95,LEGIT
2,362,13,13,0,0,0,0,0,0,1,3,1,-35.832,19,1,12.95,12.95,LEGIT
2,355,17,17,0,0,0,1,0,0,2,2,1,30.12,9,0,12.95,12.95,LEGIT
2,398,11,11,0,0,0,0,0,0,2,3,1,7.256,20,0,38.85,38.85,LEGIT
2,308,12,12,0,0,0,1,0,0,2,2,0,15.912,18,0,12.95,12.95,LEGIT
2,602,11,11,1,0,0,0,0,0,2,3,1,41.736,8,0,12.95,12.95,LEGIT
2,685,20,20,0,0,0,0,0,0,1,0,1,49.032,25,0,12.95,12.95,LEGIT
2,602,14,14,0,0,1,0,0,0,1,2,0,4.48,6,0,49.95,49.95,LEGIT
2,112,21,21,0,0,1,1,0,0,1,2,0,29.44,7,6,12.95,12.95,LEGIT
2,120,23,23,0,0,0,1,0,0,1,3,1,8.2,8,2,38.85,38.85,FRAUD
2,672,21,21,0,0,0,1,0,0,1,0,0,0.968,18,1,12.95,12.95,LEGIT
2,428,8,8,0,0,1,1,1,0,5,2,0,4.296,10,4,31.08,31.08,LEGIT
2,398,16,16,0,0,1,1,1,0,1,3,0,12.92,10,3,31.08,31.08,LEGIT
2,398,11,11,0,0,0,1,1,0,1,3,1,-13.712,21,2,25.9,25.9,LEGIT
2,356,21,21,0,0,0,0,0,0,1,3,0,25.44,22,0,36.26,36.26,LEGIT
2,107,16,16,0,0,1,0,0,0,1,2,0,-40.84,16,0,38.85,38.85,LEGIT
2,355,19,19,0,0,0,1,1,0,1,3,0,-38.912,24,0,38.85,38.85,LEGIT
2,450,10,10,0,0,0,1,1,0,3,3,0,37.312,22,3,38.85,38.85,LEGIT
2,602,15,15,0,0,1,1,0,0,1,3,0,-13.44,6,1,34.95,34.95,LEGIT
2,308,7,7,0,0,1,1,1,0,1,0,0,23.096,25,0,12.95,12.95,LEGIT
2,398,19,19,0,0,1,0,0,0,3,3,0,-2.88,7,4,25.9,25.9,LEGIT
2,308,9,9,0,0,1,1,0,0,2,2,0,12.264,11,0,10.36,10.36,LEGIT
2,355,15,15,0,0,0,1,0,0,1,0,0,53.016,19,0,31.08,31.08,LEGIT
2,432,12,12,0,0,1,0,0,0,2,3,0,12.744,9,9,38.85,38.85,LEGIT
2,649,18,18,0,0,1,0,1,0,1,2,0,43.288,9,5,12.95,12.95,LEGIT
2,398,22,22,0,0,1,0,0,0,1,3,1,-0.016,9,0,12.95,12.95,LEGIT
2,649,17,17,0,0,0,0,1,0,1,3,1,-8.256,18,5,38.85,38.85,LEGIT
2,356,18,18,0,0,0,0,0,0,1,4,1,-8.176,9,0,38.85,38.85,LEGIT
2,127,16,16,0,0,1,0,0,0,1,1,0,6.176,10,0,38.85,38.85,LEGIT
2,398,6,6,0,0,1,1,0,0,1,2,0,5.088,10,1,20.72,20.72,LEGIT
2,398,12,12,0,0,0,1,0,0,1,0,1,10.52,22,0,38.85,38.85,LEGIT
2,356,8,8,0,0,0,1,0,0,1,3,1,21.84,20,0,38.85,38.85,LEGIT
2,308,22,22,0,0,0,1,1,0,2,2,1,-44.712,9,0,38.85,38.85,FRAUD
2,398,23,23,0,0,1,1,0,0,1,0,0,5.088,10,1,10.36,10.36,LEGIT
2,166,22,22,0,0,1,0,0,0,2,3,0,19.968,9,9,38.85,38.85,LEGIT
2,120,22,22,0,0,0,1,0,0,1,0,0,-13.88,26,0,25.9,25.9,LEGIT
2,308,17,17,0,0,1,1,0,0,2,2,0,12.264,11,0,10.36,10.36,LEGIT
2,356,17,17,0,0,0,1,0,0,1,3,0,-36.808,19,0,33.03,33.03,LEGIT
2,602,11,11,0,0,0,1,1,0,1,3,1,4.216,18,2,38.85,38.85,LEGIT
2,398,6,6,0,0,0,1,1,0,1,3,0,12.64,18,0,49.95,49.95,LEGIT
2,398,12,12,0,0,0,1,1,0,1,3,0,21.2,21,2,49.95,49.95,LEGIT
2,103,12,12,0,0,1,0,0,0,1,3,1,-34.632,9,3,38.85,38.85,LEGIT
2,362,7,7,0,0,0,0,0,0,1,3,0,-3.408,21,2,38.85,38.85,LEGIT
2,680,16,16,0,0,0,0,0,0,2,3,0,-6.64,26,0,38.85,38.85,LEGIT
2,113,13,13,1,0,0,1,0,0,1,3,0,14.76,22,0,49.95,49.95,LEGIT
2,355,0,0,0,0,1,0,0,0,1,3,0,-46.144,7,0,12.95,12.95,LEGIT
2,102,20,20,1,0,1,1,1,0,1,3,1,-14.04,12,0,25.9,25.9,LEGIT
2,648,16,16,0,0,0,0,0,0,1,2,0,32.944,10,0,12.95,12.95,LEGIT
2,453,19,19,0,0,0,0,0,0,1,2,1,41.984,21,0,12.95,12.95,LEGIT
2,355,0,0,1,0,0,0,0,0,1,3,0,41.176,25,4,12.95,12.95,LEGIT
2,108,19,19,0,0,1,0,0,0,1,3,0,-8.44,21,0,38.85,38.85,LEGIT
2,111,13,13,0,0,0,1,1,0,1,3,1,17,23,0,44.85,44.85,LEGIT
2,362,18,18,0,0,0,1,1,0,2,3,0,21.016,8,0,28.4,28.4,LEGIT
2,649,8,8,0,0,0,0,0,0,1,3,1,-11.744,24,0,38.85,38.85,FRAUD
2,428,7,7,0,0,0,1,0,0,2,3,1,15.696,6,0,49.95,49.95,LEGIT
2,685,7,7,0,0,1,0,0,0,1,0,0,-52.336,21,1,12.95,12.95,LEGIT
2,672,20,20,0,0,0,1,0,0,1,3,0,1.288,21,0,12.95,12.95,LEGIT
2,630,6,6,0,0,1,1,1,0,1,0,1,12.672,23,0,12.95,12.95,LEGIT
2,685,11,11,0,0,1,0,0,0,1,3,0,-101.376,9,9,38.85,38.85,LEGIT
2,649,20,20,0,0,1,0,1,0,1,2,0,43.288,9,5,12.95,12.95,LEGIT
2,650,9,9,0,0,1,0,0,0,1,2,1,-48.768,9,0,38.85,38.85,LEGIT
2,683,19,19,0,0,1,1,0,0,2,3,0,-39.736,6,0,38.85,38.85,FRAUD
2,685,19,19,0,0,1,1,0,0,1,3,1,-4.008,19,0,49.95,49.95,LEGIT
2,398,9,9,0,0,0,0,0,0,1,0,0,-67.304,20,0,38.85,38.85,LEGIT
2,308,8,8,0,0,1,0,0,0,2,2,1,20.952,13,0,10.36,10.36,LEGIT
2,355,20,21,0,0,0,0,0,0,1,3,0,-44.512,21,0,31.08,31.08,LEGIT
2,166,19,19,0,0,1,0,0,0,1,1,0,18.224,11,0,38.85,38.85,LEGIT
2,428,12,12,0,0,0,1,0,0,1,3,1,20.24,10,2,12.95,12.95,LEGIT
2,105,7,7,0,0,1,1,1,0,2,3,1,-5.448,26,0,25.9,25.9,LEGIT
2,680,12,12,0,0,0,1,1,0,1,3,0,33.048,8,3,59.4,59.4,LEGIT
2,601,12,12,0,0,1,1,1,0,2,3,1,-3.784,9,0,10.36,10.36,LEGIT
2,649,17,17,0,0,1,1,1,0,2,3,0,-37.288,20,0,25.9,25.9,LEGIT
2,102,14,14,0,0,1,0,0,0,1,3,0,4.16,25,0,11.01,11.01,LEGIT
2,428,15,15,0,0,1,1,0,0,1,0,0,-3.424,9,0,38.85,38.85,FRAUD
2,398,14,15,0,0,1,1,0,0,1,3,0,-23.936,8,0,38.85,38.85,LEGIT
2,362,17,17,0,0,1,1,0,0,1,3,1,-3.752,10,4,10.36,10.36,LEGIT
